,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
127,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_yuxiangyu.wav,69.4509375,16000,60,4.019982,4.253607,4.4949265,3.4362676276316697,3.6783534449025304,4.176164576933811,3.9126265
128,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_jiangzhihao.wav,73.65375,16000,64,4.136303,4.3242364,4.5392323,3.500893556201947,3.71259680128902,4.1942825058018816,4.0680475
129,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_yuxiangyu.wav,77.496625,16000,68,3.9127116,4.2994204,4.1970706,3.3672331397075963,3.7002171312425505,4.023384114860261,3.9702098
130,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script4_tangxiangyu.wav,75.87125,16000,66,3.9829164,4.2097015,4.4452014,3.4143982055406816,3.655288872583209,4.1540575238791755,3.874995
131,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_zhaijianing.wav,42.93375,16000,33,3.677309,4.055165,4.0604005,3.2318056458644424,3.5747781927161384,3.9611890457876457,3.6946826
132,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_lixueqin.wav,87.469625,16000,78,3.8447795,4.203248,4.1139345,3.3326807402096588,3.6526453499660763,3.9861732674277173,3.6927998
133,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script2_zhaoxiaohui.wav,86.9355625,16000,77,3.7052815,3.9655547,4.2728496,3.249202658448,3.5255359542603175,4.071673260111243,3.5602767
134,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_xiaolu.wav,85.228875,16000,76,3.5629668,4.0678596,3.7315361,3.154910669243178,3.5804544882282032,3.7452464965896817,3.616853
135,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_fanzhiyi.wav,88.5145,16000,79,3.9556262,4.2033052,4.3271685,3.3991346822005575,3.652732041778915,4.100093791434299,3.5197456
136,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_yuxiangyu.wav,50.3176875,16000,41,3.9238758,4.1142,4.476746,3.3790287791212172,3.604019299991325,4.166959473034564,3.9761894
137,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Sad_script3_zhaijianing.wav,85.437875,16000,76,3.8143344,4.1911077,4.166587,3.3128048282797247,3.6461044405880183,4.011241781268681,3.8906755
138,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_lixueqin.wav,61.173,16000,52,3.871916,4.1278152,4.337822,3.348329212948923,3.612814891645143,4.099493527298029,3.6843746
139,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script2_zhaoxiaohui.wav,60.395125,16000,51,3.6217914,3.939977,4.102833,3.1965055047477104,3.510325908233302,3.9846317674441556,3.2884657
140,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_liuchang.wav,57.4694375,16000,48,3.9611826,4.1754284,4.4327264,3.402373177686438,3.6384579008294797,4.148363003602167,3.6987443
141,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_liuchang.wav,59.8843125,16000,50,3.977416,4.17864,4.423973,3.411578119015563,3.6398930219527608,4.143951534521066,3.8980112
142,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_zhaijianing.wav,55.0313125,16000,46,4.0148067,4.273182,4.402616,3.4331504002284277,3.6884718676266206,4.133087527449764,3.8114133
143,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_hulan.wav,61.579375,16000,52,3.7551932,3.975559,4.358228,3.2790961822065707,3.530038501203437,4.112967882641996,3.805813
144,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_jiangzhihao.wav,63.5530625,16000,54,4.084886,4.2734556,4.4835114,3.4725445563955946,3.687695664464268,4.171216736668605,3.8345602
145,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_fanzhiyi.wav,66.4555625,16000,57,3.9235027,4.1536293,4.3768187,3.38030143551712,3.626645149650713,4.1231553467482245,3.5575416
146,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_zhaijianing.wav,64.539875,16000,55,4.014034,4.204427,4.5373993,3.432413133563049,3.652876285932181,4.1937647895207935,3.7845898
147,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_zhaoxiaohui.wav,71.1924375,16000,62,3.5019176,4.026525,3.7519999,3.118936441438549,3.558070442197061,3.7717035009991053,3.3763862
148,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_zhaoxiaohui.wav,66.4555625,16000,57,3.5685165,3.9256454,4.0529985,3.1608155772991786,3.502534811672914,3.948145332377679,3.4336174
149,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_xiaolu.wav,65.828625,16000,56,3.6881585,4.0728507,4.0560555,3.2335650616314804,3.5817411461773396,3.947092637163147,3.6084328
150,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_lixueqin.wav,70.5190625,16000,61,3.84311,4.1526227,4.2538686,3.331467923098621,3.625168438503269,4.062428619827428,3.7643564
151,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_jiangzhihao.wav,69.9385625,16000,60,4.125468,4.313423,4.5536137,3.49578826459829,3.70830709192072,4.20074197209124,4.005145
152,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_xiaolu.wav,73.4795625,16000,64,3.5828598,4.0187116,3.8453214,3.171903173348651,3.5544534763912057,3.8355511935253648,3.5039573
153,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_yuxiangyu.wav,77.5895,16000,68,3.912544,4.2307906,4.292468,3.3678044766155435,3.6660192700250414,4.0662346215920495,3.8534641
154,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_yuxiangyu.wav,69.2303125,16000,60,3.9076037,4.154304,4.4131866,3.3705166999551164,3.6268152494079398,4.138719942434551,3.8255944
155,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script4_tangxiangyu.wav,73.0268125,16000,64,3.8565567,4.126859,4.317597,3.336991896375819,3.609942830592457,4.089195736452912,3.7365239
156,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_hulan.wav,83.858875,16000,74,3.860802,4.1231303,4.311548,3.3416745233954974,3.6106199009585143,4.086843874830503,3.7232604
157,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_lixueqin.wav,81.1305625,16000,72,3.6677053,3.963892,4.19845,3.225471827593102,3.5231569523659036,4.033154449325708,3.6041925
158,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_tangxiangyu.wav,87.156125,16000,78,3.6143832,4.035074,3.886001,3.1897366675276433,3.5625396789974317,3.8535878101915233,3.5239646
159,/mnt/workspace/fengping/code/CosyVoice_1/infer_resutl/merged_wav_speakerminus/combined_Surprise_script3_fanzhiyi.wav,86.8310625,16000,77,3.773382,4.0934176,4.1711674,3.2904675338018863,3.594633463044387,4.022206676891817,3.2829344
